SongID,AlbumID,Name,Duration,Dancablity,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveliness,Valence,Popularity,Explicit
12257,410,Thinkin' Back,322533,0.587,0.326,-11.204,0.0242,0.208,1.01E-05,0.133,0.271,26,FALSE
12258,1565,Thinkin' Bout It,391040,0.734,0.659,-5.191,0.0711,0.0983,0,0.252,0.388,41,FALSE
12259,7327,Thinkin' Problem,181133,0.765,0.573,-11.243,0.0324,0.138,1.92E-05,0.221,0.74,49,FALSE
12260,7328,Think,234880,0.622,0.72,-13.475,0.0464,3.42E-05,0.00301,0.323,0.903,40,FALSE
12261,2724,Thinking About You,247933,0.725,0.874,-3.715,0.0396,0.00262,0.000412,0.0958,0.748,68,FALSE
12263,7329,Thinking Of You,240066,0.755,0.347,-13.853,0.0792,0.154,2.99E-05,0.115,0.634,13,FALSE
12264,7330,Thinking Of You,138773,0.625,0.509,-15.562,0.0293,0.231,3.48E-05,0.122,0.973,32,FALSE
12265,1238,Thinking Of You,214360,0.632,0.63,-7.03,0.026,0.19,2.21E-05,0.0592,0.753,7,FALSE
12266,329,Thinking Out Loud,281560,0.781,0.445,-6.061,0.0295,0.474,0,0.184,0.591,84,FALSE
12267,572,Third Rate Romance,201826,0.825,0.532,-10.169,0.0341,0.714,0.000312,0.195,0.778,46,FALSE
12268,5956,Third Rock From The Sun,185960,0.694,0.749,-8.526,0.0674,0.0035,1.17E-05,0.334,0.626,47,FALSE
12269,7331,Third Time Lucky (First Time I Was A Fool),252640,0.666,0.664,-8.061,0.0272,0.286,1.60E-05,0.547,0.82,27,FALSE
12270,7332,This & That,211400,0.713,0.555,-11.779,0.0524,0.00708,0.00219,0.0495,0.944,26,FALSE
12271,472,This Afternoon,273493,0.507,0.875,-7.697,0.0389,0.00257,0,0.346,0.647,61,FALSE
12272,1229,This Ain't Nothin',242226,0.353,0.532,-5.318,0.0306,0.153,0,0.124,0.282,50,FALSE
12273,7333,This Beat Is Hot,232095,0.784,0.982,-6.343,0.0581,0.0153,0.0826,0.263,0.817,29,FALSE
12274,7334,This Christmas,197560,0.407,0.647,-6.031,0.125,0.384,0,0.0862,0.398,71,FALSE
12275,7335,This Christmas,231173,0.634,0.645,-9.2,0.0376,0.292,0,0.246,0.677,42,FALSE
12276,2031,This Could Be The Night,298440,0.545,0.363,-15.084,0.0255,0.319,0,0.105,0.315,38,FALSE
12277,3694,This Could Be The One,317626,0.475,0.58,-10.395,0.0291,0.018,1.86E-05,0.0587,0.419,29,FALSE
12278,77,This Empty Place,170600,0.756,0.188,-19.386,0.0421,0.516,0,0.127,0.73,19,FALSE
12279,2604,This Feeling,197946,0.575,0.571,-7.906,0.0439,0.0558,0,0.0912,0.449,83,FALSE
12280,3688,This Friendly World,174120,0.35,0.0721,-20.681,0.0346,0.948,0,0.108,0.362,10,FALSE
12281,2852,This Girl (Has Turned Into A Woman),206759,0.541,0.437,-9.375,0.0327,0.898,0.784,0.139,0.442,38,FALSE
12282,2300,This Girl Is A Woman Now,189160,0.261,0.486,-10.136,0.0307,0.721,0.000417,0.138,0.451,36,FALSE
12283,3518,This Golden Ring,131239,0.647,0.769,-9.551,0.0349,0.623,0,0.15,0.781,21,FALSE
12284,1435,This Guy's In Love With You,239733,0.635,0.167,-12.998,0.0403,0.858,0.000999,0.213,0.246,59,FALSE
12285,2981,This Is All I Ask,239986,0.357,0.146,-13.486,0.0385,0.898,0.0625,0.412,0.166,6,FALSE
12286,1217,This Is All I Ask,273440,0.216,0.192,-12.095,0.0304,0.885,1.11E-06,0.179,0.138,38,FALSE
12287,7336,This Is America,225773,0.854,0.463,-6.159,0.137,0.117,0,0.354,0.549,78,TRUE
12288,1469,This Is Country Music,311640,0.507,0.669,-5.104,0.0275,0.126,0.000263,0.111,0.484,52,FALSE
12290,5359,This Is Gospel,187186,0.572,0.912,-4.875,0.0707,0.00155,1.20E-06,0.102,0.606,74,FALSE
12291,2575,This Is How A Heart Breaks,230960,0.605,0.913,-4.345,0.0376,0.00159,0,0.0813,0.665,51,FALSE
12292,7337,This Is How We Party,198066,0.758,0.911,-4.192,0.0409,0.0467,0.00252,0.687,0.911,40,FALSE
12293,7338,This Is It,405160,0.665,0.847,-5.477,0.0444,0.108,0.00015,0.0441,0.751,14,FALSE
12294,319,This Is It,186440,0.417,0.179,-16.966,0.0287,0.859,0.156,0.0922,0.431,40,FALSE
12295,4663,This Is It,236733,0.641,0.497,-12.228,0.029,0.254,2.20E-06,0.159,0.743,53,FALSE
12296,7339,This Is It,211853,0.731,0.804,-6.62,0.106,0.22,0,0.15,0.761,48,FALSE
12297,2796,This Is It,230973,0.557,0.511,-6.788,0.0291,0.254,0,0.099,0.602,70,FALSE
12298,7340,This Is Love,183154,0.549,0.596,-10.684,0.0937,0.405,0,0.194,0.56,0,FALSE
12299,7341,This Is Me,192493,0.662,0.926,-5.202,0.156,0.0632,3.28E-06,0.308,0.918,38,FALSE
12300,5586,This Is Me,234706,0.284,0.704,-7.276,0.186,0.00583,0.000115,0.0424,0.1,79,FALSE
12301,2837,This Is My Country,168026,0.557,0.577,-11.415,0.0325,0.37,0.00016,0.327,0.749,31,FALSE
12302,3882,This Is My Night,280626,0.73,0.873,-12.086,0.0706,0.0129,0.0179,0.0472,0.698,32,FALSE
12303,5811,This Is My Now,230626,0.467,0.56,-5.37,0.0287,0.199,0,0.0942,0.179,57,FALSE
12304,3546,This Is My Prayer,178266,0.333,0.244,-10.985,0.0303,0.832,0,0.0608,0.268,4,FALSE
12305,263,This Is My Song,195640,0.304,0.4,-8.063,0.0285,0.647,0,0.203,0.396,46,FALSE
12306,7342,This Is Ponderous,217453,0.848,0.48,-17.561,0.112,0.389,0.0327,0.259,0.607,15,FALSE
12307,3260,This Is The Last Time,238943,0.646,0.951,-5.528,0.0318,0.00141,0.00152,0.211,0.756,21,FALSE
12308,7343,This Is The Night,212200,0.528,0.56,-8.296,0.0268,0.151,1.28E-06,0.3,0.372,22,FALSE
12309,416,This Is The Right Time,272293,0.664,0.644,-10.631,0.0689,0.0581,0,0.307,0.855,32,FALSE
12310,7344,This Is The Thanks I Get,144186,0.707,0.438,-10.873,0.0603,0.475,0.00415,0.166,0.743,23,FALSE
12311,243,This Is The Time,301920,0.694,0.477,-10.524,0.0268,0.586,2.99E-05,0.0812,0.369,48,FALSE
12312,7345,This Is The World Calling,269626,0.634,0.677,-9.426,0.0298,0.0308,1.46E-06,0.245,0.579,8,FALSE
12313,7346,This Is What It Feels Like,204360,0.552,0.831,-5.217,0.0298,0.0391,2.93E-06,0.0632,0.144,66,FALSE
12314,7347,This Is What You Came For,222160,0.63,0.928,-2.787,0.0331,0.199,0.124,0.148,0.465,81,FALSE
12315,1756,This Is Your Night,238160,0.674,0.908,-3.262,0.0325,0.0714,0.000104,0.121,0.861,53,FALSE
12316,7348,This Is Your Song,194768,0.565,0.57,-8.803,0.0372,0.518,1.44E-06,0.398,0.667,10,FALSE
12317,2669,This Kiss,193979,0.398,0.804,-5.559,0.0451,0.175,0,0.181,0.709,63,FALSE
12318,7349,This Land Is Your Land,135773,0.567,0.554,-10.118,0.0312,0.572,3.72E-06,0.185,0.847,12,FALSE
12319,4521,This Little Girl's Gone Rockin',108293,0.653,0.747,-6.932,0.0877,0.531,0,0.101,0.887,25,FALSE
12320,7350,This Little Girl,156866,0.543,0.305,-16.495,0.0469,0.812,0,0.342,0.542,23,FALSE
12321,7351,This Love,246573,0.539,0.525,-12.203,0.0249,0.0411,9.72E-06,0.301,0.903,17,FALSE
12322,2001,This Magic Moment,151560,0.27,0.599,-4.63,0.0327,0.455,2.92E-06,0.116,0.7,54,FALSE
12323,7352,This Man Is Mine,179760,0.636,0.537,-14.834,0.0589,0.378,0,0.0333,0.657,15,FALSE
12324,3827,This Masquerade,196920,0.469,0.296,-14.146,0.0356,0.155,1.61E-05,0.0878,0.539,50,FALSE
12325,4373,This Moment In Time,251080,0.333,0.662,-7.61,0.0478,0.313,0.00453,0.261,0.278,20,FALSE
12326,7353,This Must Be The Place (Naive Melody),296146,0.942,0.641,-10.15,0.0333,0.331,0.179,0.028,0.966,72,FALSE
12327,7354,This Night Won't Last Forever,265640,0.648,0.402,-14.972,0.0241,0.322,1.38E-06,0.0886,0.607,29,FALSE
12328,27,This Ol' Cowboy,219346,0.439,0.746,-5.78,0.0469,0.193,3.05E-05,0.173,0.817,43,FALSE
12329,7355,This Old Heart Of Mine,251840,0.676,0.852,-6.792,0.0364,0.331,0,0.0683,0.697,48,FALSE
12330,7356,This Ole Boy,263586,0.591,0.88,-4.401,0.0532,0.0754,4.27E-06,0.0434,0.661,44,FALSE
12331,7357,This One's For The Children,238466,0.603,0.455,-11.686,0.0305,0.0576,0,0.414,0.553,45,FALSE
12332,3168,This One's For The Girls,243160,0.613,0.801,-4.431,0.0354,0.0626,1.15E-05,0.124,0.609,58,FALSE
12333,5038,This One's For You,209133,0.342,0.423,-7.289,0.0288,0.55,4.54E-05,0.48,0.369,42,FALSE
12334,5801,This Should Go On Forever,168533,0.65,0.343,-10.157,0.0329,0.823,5.39E-05,0.0614,0.811,13,FALSE
12335,7358,This Sporting Life,169626,0.646,0.485,-14.186,0.0292,0.638,6.12E-05,0.157,0.839,0,FALSE
12336,5158,This Time I Know It's For Real,218960,0.614,0.866,-10.922,0.036,0.00812,0.00984,0.051,0.846,48,FALSE
12337,6653,This Time It's Real,170800,0.548,0.799,-6.149,0.16,0.376,0,0.111,0.856,33,FALSE
12338,4928,This Time,189933,0.568,0.896,-7.441,0.0382,0.00359,0.245,0.0972,0.577,37,FALSE
12339,7359,This Time,157960,0.453,0.299,-14.331,0.0299,0.712,0,0.287,0.341,19,FALSE
12340,7360,This Town,182053,0.515,0.753,-5.387,0.0408,0.461,0,0.592,0.351,39,FALSE
12341,4141,This Used To Be My Playground,310266,0.499,0.308,-11.692,0.0264,0.754,0.000928,0.125,0.0708,46,FALSE
12342,7361,This Will Be A Night To Remember,350440,0.53,0.743,-8.694,0.039,0.162,0.176,0.0841,0.873,11,FALSE
12343,2744,This Woman's Work,240320,0.467,0.329,-9.165,0.0326,0.676,3.69E-05,0.108,0.141,59,FALSE
12344,7362,This World We Love In (Il Cielo In Una Stanza),151386,0.252,0.344,-7.653,0.0286,0.924,5.05E-05,0.108,0.222,16,FALSE
12345,2755,Thoia Thoing,220728,0.582,0.642,-4.925,0.307,0.274,2.98E-05,0.0717,0.936,38,FALSE
12346,5370,Thorn In My Side,253400,0.663,0.903,-2.529,0.0294,0.0421,1.44E-05,0.131,0.774,57,FALSE
12347,7363,Those Oldies But Goodies (Remind Me Of You),199132,0.475,0.257,-16.965,0.0305,0.979,3.68E-06,0.547,0.508,15,FALSE
12348,7364,Thotiana,129264,0.906,0.382,-12.89,0.269,0.18,0,0.113,0.391,80,TRUE
12349,1462,Thou Shalt Not Steal,122226,0.709,0.323,-13.162,0.0336,0.767,0.000293,0.192,0.696,1,FALSE
12350,2970,Thread The Needle,157920,0.808,0.397,-14.458,0.113,0.165,3.31E-05,0.0487,0.864,16,FALSE
12351,7365,Three Hearts In A Tangle,158222,0.531,0.271,-12.465,0.026,0.46,0.000803,0.0977,0.377,15,FALSE
12352,7366,Three Little Pigs,353640,0.449,0.95,-4.978,0.225,0.0115,3.66E-05,0.514,0.339,48,FALSE
12353,7367,Three Nights A Week,98394,0.638,0.221,-11.953,0.0463,0.851,3.96E-06,0.16,0.697,26,FALSE
12354,1426,Three O'Clock In The Morning,156334,0.602,0.476,-9.462,0.0315,0.73,0.809,0.108,0.352,16,FALSE
12355,7368,Three Ring Circus,289800,0.675,0.355,-13.57,0.0371,0.671,0.0042,0.0841,0.456,31,FALSE
12356,7369,Three Stars,182320,0.611,0.37,-12.599,0.0332,0.458,0.000698,0.0744,0.659,1,FALSE
12357,1975,Three Steps From The Altar,162000,0.422,0.196,-12.089,0.0359,0.872,1.16E-06,0.118,0.393,4,FALSE
12358,7370,Three Times In Love,254800,0.618,0.377,-18.279,0.0296,0.00543,1.71E-06,0.299,0.782,18,FALSE
12359,3516,Three Window Coupe,119026,0.561,0.547,-11.13,0.04,0.593,0,0.323,0.963,12,FALSE
12360,7371,Three Wooden Crosses,201266,0.523,0.501,-9.276,0.0366,0.459,0,0.0818,0.391,62,FALSE
12361,143,Three,159400,0.725,0.692,-5.742,0.257,0.00841,0,0.0912,0.298,53,TRUE
12362,1502,Thrift Shop,235613,0.781,0.526,-6.985,0.293,0.0619,0,0.0457,0.662,72,TRUE
12363,42,Thriller / Heads Will Roll,216560,0.633,0.822,-5.011,0.0723,0.00846,0,0.141,0.633,48,FALSE
12364,2175,Thriller,358053,0.764,0.887,-3.725,0.0738,0.0816,0.000108,0.847,0.721,69,FALSE
12365,7372,Through Glass,282946,0.545,0.753,-4.618,0.036,0.0417,0,0.389,0.434,73,FALSE
12366,7373,Through The Fire And Flames,441560,0.113,0.951,-4.743,0.129,0.00176,0.00718,0.334,0.139,64,FALSE
12367,3882,Through the Fire,286693,0.569,0.589,-7.395,0.0306,0.166,6.91E-06,0.132,0.409,57,FALSE
12368,7374,Through The Storm,261826,0.663,0.82,-8.978,0.0759,0.125,0,0.198,0.549,21,FALSE
12369,7375,Throw Your Hands Up,230226,0.849,0.727,-4.572,0.0534,0.148,2.17E-05,0.0453,0.7,27,FALSE
12370,7376,Throw Your Set In The Air,245800,0.776,0.731,-12.264,0.43,0.0945,0.000274,0.318,0.485,33,TRUE
12371,4374,Throwing It All Away,230520,0.47,0.621,-7.294,0.0268,0.135,0.00354,0.0846,0.307,43,FALSE
12372,943,Thru Your Phone,188523,0.837,0.549,-5.722,0.167,0.17,0,0.057,0.209,69,TRUE
12373,4338,Thug Holiday,293546,0.767,0.654,-9.088,0.289,0.372,0,0.147,0.546,45,TRUE
12374,2931,Thug Life,171323,0.441,0.328,-19.167,0.208,0.492,0,0.0775,0.631,47,TRUE
12375,1688,Thug Love,181744,0.54,0.643,-4.707,0.288,0.428,0,0.174,0.328,59,TRUE
12376,2827,Thuggish Ruggish Bone,281773,0.683,0.74,-6.041,0.0462,0.00228,0,0.238,0.65,65,TRUE
12377,702,Thunder And Lightning,181000,0.595,0.566,-12.253,0.0333,0.0402,0.00538,0.306,0.887,21,FALSE
12378,7377,Thunder And Lightning,212200,0.752,0.807,-6.124,0.0497,0.0964,2.25E-05,0.0605,0.692,13,FALSE
12379,2515,Thunder In My Heart,215640,0.704,0.72,-11.188,0.0491,0.108,0.00202,0.366,0.727,7,FALSE
12380,7378,Thunder Island,240693,0.497,0.718,-7.744,0.0275,0.00113,0.0606,0.544,0.792,49,FALSE
12381,7157,Thunder,236680,0.508,0.821,-5.279,0.0395,0.223,0,0.316,0.463,57,FALSE
12382,6406,Ti Amo,254333,0.577,0.519,-11.899,0.0312,0.425,0,0.141,0.638,45,FALSE
12383,522,Tic Tac Toe,185261,0.821,0.72,-4.606,0.222,0.00902,7.07E-06,0.158,0.285,61,TRUE
12384,7379,Tic Tic Tac,229466,0.835,0.942,-8.858,0.0581,0.0532,0.00093,0.076,0.956,13,FALSE
12385,997,TIC TOC,135739,0.82,0.691,-6.646,0.0723,0.0115,0,0.344,0.683,68,TRUE
12386,7380,Tic Toc,152573,0.82,0.656,-9.867,0.0371,0.683,0.849,0.172,0.962,0,FALSE
12387,7381,Tic Toc,233693,0.805,0.573,-8.549,0.287,0.0701,3.30E-06,0.112,0.437,41,TRUE
12388,7382,Tick Tock,297293,0.842,0.397,-10.779,0.0393,0.0372,1.61E-05,0.0725,0.644,40,FALSE
12389,4879,Ticks,273160,0.623,0.79,-6.316,0.0283,0.0312,3.77E-05,0.106,0.718,52,FALSE
12390,3858,Tide Is High,291720,0.784,0.843,-6.477,0.0661,0.123,9.85E-05,0.0568,0.898,13,FALSE
12391,7383,Tie A Yellow Ribbon Round The Ole Oak Tree,206253,0.559,0.615,-12.27,0.0473,0.283,0,0.0957,0.68,54,FALSE
12392,7384,Tie Me Down,178807,0.42,0.787,-4.467,0.294,0.0104,0,0.198,0.38,54,TRUE
12393,6867,Tie Me Kangaroo Down| Sport,162533,0.712,0.451,-14.916,0.516,0.695,0,0.164,0.656,28,FALSE
12394,3688,Tiger,149520,0.561,0.573,-16.162,0.0366,0.78,0.00118,0.503,0.962,13,FALSE
12395,7385,Tighten Up,196000,0.708,0.441,-12.931,0.196,0.242,0.000147,0.0899,0.724,49,FALSE
12396,7386,Tighten Up,211080,0.504,0.705,-6.179,0.0665,0.00121,4.12E-06,0.453,0.567,64,FALSE
12397,4627,Tighter| Tighter,168853,0.407,0.826,-10.014,0.053,0.0409,0.00014,0.0486,0.794,40,FALSE
12398,7387,Tightrope Ride,260626,0.494,0.765,-11.788,0.0592,0.62,0.491,0.229,0.63,33,FALSE
12399,142,Tijuana Taxi,125920,0.776,0.572,-9.831,0.0462,0.615,0.528,0.041,0.894,45,FALSE
12400,7388,Tik Tok,199080,0.753,0.747,-4.314,0.0423,0.145,0,0.319,0.915,42,FALSE
12401,589,Til It's Gone,250533,0.499,0.822,-7.122,0.049,0.00544,0.000197,0.272,0.499,50,FALSE
12402,7389,Til You And Your Lover Are Lovers Again,220066,0.338,0.279,-15.254,0.0353,0.323,0.000714,0.122,0.331,12,FALSE
12403,2193,Till I Loved You,256626,0.526,0.459,-8.205,0.0258,0.618,1.86E-06,0.137,0.338,47,FALSE
12404,7390,Till I'm Gone,213765,0.723,0.891,-4.31,0.131,0.122,0,0.379,0.884,42,TRUE
12405,2091,Till The End Of The Day,138226,0.542,0.929,-7.066,0.0784,0.526,0.00597,0.125,0.793,39,FALSE
12406,1905,Till The World Ends,237946,0.693,0.705,-5.747,0.0665,0.0228,0,0.202,0.45,65,FALSE
12407,2878,Till Then,134191,0.456,0.405,-8.883,0.0289,0.947,0.0101,0.11,0.409,32,FALSE
12408,273,Till There Was You,129373,0.309,0.338,-9.603,0.03,0.798,1.45E-06,0.289,0.342,15,FALSE
12409,7391,Till You Get Enough,308626,0.851,0.387,-16.369,0.0625,0.462,0.00445,0.11,0.669,13,FALSE
12410,7392,Till,140146,0.275,0.383,-11.187,0.0325,0.76,0.00191,0.379,0.255,20,FALSE
12411,856,Timber,204160,0.581,0.963,-4.087,0.0981,0.0295,0,0.139,0.788,77,FALSE
12412,7393,Time After Time,243066,0.724,0.436,-9.321,0.0282,0.576,1.19E-06,0.0908,0.324,73,FALSE
12413,7394,Time After Time,132711,0.579,0.485,-5.624,0.04,0.512,3.78E-06,0.245,0.686,4,FALSE
12414,7395,Time After Time,255673,0.776,0.563,-8.84,0.0324,0.223,0.00611,0.0681,0.395,44,FALSE
12415,5804,Time After Time,232730,0.655,0.687,-7.612,0.132,0.0392,0.000515,0.1,0.423,35,FALSE
12416,1675,Time And Chance,262896,0.697,0.451,-7.657,0.0776,0.027,6.26E-06,0.13,0.249,19,FALSE
12417,2807,Time And Love,217600,0.338,0.438,-13.109,0.0412,0.51,0,0.868,0.878,12,FALSE
12418,5608,Time And Tide,242893,0.699,0.369,-11.594,0.032,0.317,6.94E-05,0.093,0.372,38,FALSE
12419,7396,Time Bomb,196560,0.729,0.528,-10.412,0.0411,0.547,0.024,0.0674,0.947,13,FALSE
12420,839,Time For Letting Go,259693,0.708,0.564,-9.322,0.0266,0.182,0.00015,0.11,0.771,35,FALSE
12421,5041,Time For Livin',197173,0.57,0.623,-10.593,0.0363,0.203,0,0.0833,0.809,25,FALSE
12422,2630,Time For Livin',165586,0.546,0.446,-12.337,0.0271,0.573,3.02E-06,0.18,0.763,29,FALSE
12423,6247,Time For Me To Fly,221386,0.463,0.629,-7.075,0.0269,0.0524,0,0.176,0.459,58,FALSE
12424,2875,Time For Miracles,282813,0.26,0.7,-3.58,0.0312,0.00532,0,0.357,0.202,36,FALSE
12425,3817,Time Has Come Today,290933,0.528,0.514,-11.909,0.133,0.0252,0.0894,0.0725,0.44,51,FALSE
12426,1564,Time I'm On,192012,0.732,0.683,-6.477,0.29,0.0567,0,0.149,0.583,69,TRUE
12427,5847,Time In A Bottle,147960,0.543,0.256,-11.573,0.0343,0.854,0,0.149,0.635,59,FALSE
12428,5998,Time Marches On,178280,0.276,0.434,-9.679,0.0301,0.817,0.109,0.0881,0.286,1,FALSE
12429,2982,Time Of Our Lives,229360,0.72,0.802,-5.797,0.0582,0.0921,0,0.694,0.723,78,TRUE
12430,7397,Time Of The Season,214026,0.537,0.7,-6.852,0.0366,0.142,1.58E-06,0.383,0.695,68,FALSE
12431,6714,Time Passages,403040,0.694,0.649,-7.176,0.0281,0.357,0.00258,0.0868,0.603,46,FALSE
12432,7398,Time Seller,178186,0.222,0.592,-8.023,0.0333,0.0188,1.86E-06,0.267,0.401,23,FALSE
12433,177,Time To Get Down,172240,0.7,0.542,-11.131,0.0469,0.274,0,0.187,0.905,28,FALSE
12434,3994,Time Waits For No One,205240,0.378,0.801,-11.465,0.0409,0.081,0,0.187,0.635,8,FALSE
12435,42,Time Warp,193560,0.395,0.817,-5.757,0.125,0.0442,7.23E-05,0.243,0.635,52,FALSE
12436,3998,Time Was,159973,0.522,0.324,-13.359,0.0259,0.875,2.59E-05,0.105,0.33,19,FALSE
12437,2280,Time Will Tell,189626,0.346,0.595,-9.108,0.0504,0.281,2.60E-06,0.712,0.54,21,FALSE
12438,5092,Time| Love And Tenderness,330306,0.51,0.808,-8.649,0.0475,0.0281,0,0.295,0.738,39,FALSE
12439,7399,Time| Time,159653,0.318,0.289,-10.436,0.0299,0.746,0,0.376,0.309,17,FALSE
12440,3593,Time,296840,0.387,0.875,-5.741,0.0385,0.0373,0,0.152,0.238,56,FALSE
12441,7400,Timeless,184000,0.569,0.761,-6.071,0.475,0.261,6.71E-06,0.0748,0.325,63,TRUE
12442,3783,Time,203746,0.584,0.229,-18.21,0.0344,0.88,0.0428,0.111,0.736,35,FALSE
12443,462,Times Like These,265560,0.377,0.908,-3.793,0.0899,1.40E-05,1.40E-05,0.241,0.265,67,FALSE
12444,2991,Time,314640,0.345,0.35,-12.701,0.0268,0.274,0.0686,0.143,0.108,55,FALSE
12445,3130,Timothy,165575,0.543,0.787,-9.734,0.0331,0.196,4.17E-05,0.0804,0.967,29,FALSE
12446,5003,Tin Man,209866,0.646,0.531,-10.785,0.0671,0.528,0.0133,0.0836,0.655,58,FALSE
12447,7401,Tin Man,259279,0.425,0.372,-10.92,0.03,0.861,0.0148,0.0733,0.292,65,FALSE
12448,4516,Tin Soldier,198776,0.355,0.704,-8.523,0.0337,0.0128,0.00577,0.0814,0.304,36,FALSE
12449,6443,Tiny Tim,140906,0.756,0.498,-11.174,0.325,0.533,0,0.403,0.806,10,FALSE
12450,7402,Tip Of My Tongue,199413,0.669,0.559,-5.003,0.0251,0.0805,0,0.0703,0.491,74,FALSE
12451,7403,Tip Toe,152493,0.651,0.404,-8.572,0.0376,0.401,1.38E-06,0.319,0.727,2,FALSE
12452,7404,Tip Toe,185806,0.757,0.673,-8.513,0.141,0.095,0,0.338,0.574,81,TRUE
12453,7405,Tippy Toeing,121213,0.705,0.666,-9.704,0.0478,0.738,0,0.177,0.924,16,FALSE
12454,1775,Tips Of My Fingers,189186,0.531,0.213,-14.584,0.0276,0.593,3.70E-06,0.366,0.271,19,FALSE
12455,7406,Tipsy,243226,0.925,0.744,-5.79,0.367,0.0644,0,0.0888,0.656,63,TRUE
12456,3795,Tired Of Being Alone,172320,0.772,0.397,-8.585,0.0391,0.339,0.00541,0.0753,0.617,69,FALSE
12457,7407,Tired Of Being Blonde,287000,0.71,0.633,-13.537,0.0299,0.0723,1.57E-06,0.0813,0.965,9,FALSE
12458,7408,Tired Of Toein' The Line,214583,0.7,0.789,-9.591,0.033,0.612,2.72E-05,0.445,0.819,38,FALSE
12459,281,Tired Of Waiting For You,149851,0.674,0.731,-8.116,0.0332,0.526,0,0.272,0.834,45,FALSE
12460,7409,Titanium,245040,0.599,0.803,-3.641,0.0986,0.069,0.137,0.129,0.233,67,FALSE
12461,413,Title,174733,0.779,0.754,-4.358,0.0966,0.343,2.60E-06,0.0965,0.883,56,TRUE
12462,5695,TKO,424146,0.611,0.678,-6.723,0.243,0.00701,8.43E-06,0.431,0.493,58,TRUE
12463,1074,To A Sleeping Beauty,314960,0.445,0.196,-17.688,0.208,0.862,0,0.11,0.387,14,FALSE
12464,7410,To Be Loved,154173,0.242,0.436,-7.528,0.0367,0.658,0,0.324,0.345,44,FALSE
12465,4641,To Be With You,210480,0.688,0.375,-9.601,0.0535,0.286,0,0.133,0.45,72,FALSE
12466,7411,To Be Young| Gifted And Black,169840,0.563,0.341,-8.445,0.0309,0.625,0.000249,0.137,0.712,45,FALSE
12467,7412,To Dream The Dream,267440,0.505,0.644,-5.364,0.0338,0.0852,0.000189,0.253,0.549,1,FALSE
12469,3725,To Get To You,161933,0.471,0.195,-15.354,0.0271,0.625,0,0.199,0.396,15,FALSE
12470,380,To Give (The Reason I Live),202693,0.23,0.373,-7.967,0.0317,0.57,5.48E-06,0.134,0.17,9,FALSE
12471,6894,To Know Him| Is To Love Him,146066,0.288,0.33,-10.211,0.0294,0.892,2.61E-06,0.123,0.39,30,FALSE
12472,1811,To Know You Is To Love You,141400,0.451,0.152,-15.766,0.0275,0.66,4.37E-06,0.162,0.131,26,FALSE
12473,292,To Know You Is To Love You,157826,0.311,0.775,-6.273,0.0436,0.514,0.00108,0.306,0.427,24,FALSE
12474,7413,To Love Somebody,247973,0.367,0.353,-11.786,0.0288,0.335,0,0.1,0.282,61,FALSE
12475,7414,To Love Somebody,163653,0.57,0.349,-11.128,0.0364,0.862,0,0.182,0.499,8,FALSE
12476,7415,To Make You Feel My Love,231266,0.582,0.468,-9.448,0.0285,0.229,0,0.109,0.143,42,FALSE
12477,4718,To Show I Love You,146146,0.336,0.792,-7.568,0.0343,0.429,1.43E-05,0.076,0.904,10,FALSE
12478,42,To Sir With Love,161560,0.29,0.524,-6.667,0.0286,0.225,0,0.176,0.433,39,FALSE
12479,1040,To Sir With Love,166693,0.546,0.399,-9.378,0.027,0.361,3.18E-06,0.0995,0.301,49,FALSE
12480,7416,To Sir| With Love,153906,0.492,0.468,-10.413,0.0318,0.419,0.309,0.401,0.671,1,FALSE
12481,747,To Susan On The West Coast Waiting,192360,0.62,0.103,-24.071,0.0569,0.257,0.807,0.167,0.791,25,FALSE
12482,2342,To The Max,193901,0.461,0.812,-5.776,0.241,0.0184,0.000375,0.21,0.72,52,TRUE
12483,4077,To The Moon And Back,341066,0.584,0.76,-7.369,0.0359,0.0205,7.25E-06,0.1,0.325,63,FALSE
12484,7417,To The Other Woman (I'm The Other Woman),178706,0.432,0.358,-11.946,0.105,0.43,2.59E-06,0.15,0.455,8,FALSE
12485,7418,To Wait For Love,179346,0.315,0.356,-11.528,0.0338,0.886,0.00339,0.122,0.172,8,FALSE
12486,7419,Tobacco Road,160940,0.497,0.356,-14.119,0.0437,0.0768,0.000395,0.365,0.732,34,FALSE
12487,575,Today's The Day,195973,0.639,0.426,-14.005,0.0324,0.472,0,0.0711,0.532,37,FALSE
12488,497,Today,229338,0.347,0.632,-6.998,0.0381,0.539,0.00226,0.121,0.285,54,FALSE
12489,7420,Today,163800,0.415,0.242,-15.81,0.028,0.904,0,0.096,0.364,35,FALSE
12490,1653,Toes,262773,0.8,0.759,-5.398,0.0378,0.655,0,0.0897,0.821,71,FALSE
12491,7421,Together Again,137880,0.492,0.612,-10.014,0.0607,0.737,0.00385,0.54,0.415,0,FALSE
12492,7422,Together Alone,286533,0.493,0.303,-13.468,0.0398,0.774,3.86E-06,0.124,0.209,19,FALSE
12493,27,Together Forever,345800,0.682,0.963,-4.046,0.057,0.0186,0.0719,0.344,0.71,40,FALSE
12494,4445,Together Forever,204973,0.707,0.924,-11.844,0.0518,0.0417,0.000157,0.134,0.903,49,FALSE
