ArtistID,ArtistName
1524,PARTYNEXTDOOR 
1525,K7
1526,Paul Young
1743,Loudon Wainwright III
1527,David Cook
1528,Pharrell Williams
1530,Intro
1531,The Forest Rangers
1532,The White Buffalo 
1788,Carly Simon 
1533,Roy Clark
1534,The Belmonts
1535,Los Lobos
1537,Billy Lawrence 
1538,Davina
3227,Jimmy Davis 
3558,Stars On 45
1539,Tony Dallara
1540,The Vagabonds
3217,Gary's Gang
1542,Nicole Scherzinger
2998,Bruce Cockburn
2971,Cherie
1543,Diddy 
4468,The Dave Brubeck Quartet
1545,Manfred Mann
1546,KONGOS
4102,Johnny O
3634,DJ Laz 
1548,Keith Sweat (
2916,Joshua Radin
1549,Bush
1552,Bonnie 
1553,Delaney 
4602,Mr. Cheeks
1946,Frankie J
3413,McGuffey Lane
1554,Korn
2053,Luther Vandross 
2940,Maria Muldaur
1744,The B-52s
2445,Tommy Lee
3869,The Sunliners
1556,Clive Griffin
2822,New Boyz
1558,The Power Station
4334,Utah Saints
1559,Eddie Harris
1562,Eddie Rambeau
1741,Dirty Vegas
3384,Syndicate Of Sound
1563,Unit Four plus Two
1720,Jeremih 
1564,The Excellents
1566,Empire Cast 
1567,James Darren
1571,The-Dream
3832,Eddie 
4797,LoveRance 
1614,Big Trouble
1576,Mike Posner
2906,Chantay Savage
4325,Robert Gordon
1578,CROW
1580,Rednex
4669,Francis Lai And His Orchestra
1583,Enrique Iglesias
4746,Tamiko Jones
1584,Whitney Houston 
1585,The Spinners
2776,Narada Michael Walden
1589,Donnie and The Dreamers
1778,Boyz N Da Hood
3232,Al B. Sure!
4235,Carolina Liar
1590,Joey Kid
1724,Gorillaz 
1591,Glen Campbell
3609,Quincy Jones
1594,Aaron Lewis 
1596,Gwyneth Paltrow
1597,Dottie West
1599,Dustin Lynch
1962,Frankie Smith
1783,McClain
3367,Lil Mama
1600,Reba McEntire
1781,Kevin McCall
1601,Dunn 
1709,Hanks
1603,Solange
1897,Rusty Wier
2068,Sugar Ray
1605,TKA 
1607,Daughtry
2463,Bobby Day
4188,Jesse McCartney
1610,Allan Sherman
2392,The Doors
1612,Jay Z
1620,Shy Glizzy
2636,The Blowfish
1621,Brent Faiyaz 
2060,The Chantels
3031,Cee-Lo 
1656,DJ Khaled
1773,Lord Tariq 
4299,Gary Barlow
2201,Jars Of Clay
2766,Verdine White
3437,Sandee
1622,GoldLink 
1625,the Blackhearts
1627,SF Spanish Fly
2229,BulletBoys
1628,J. Cole 
1632,Philly's Most Wanted
3605,Sponge
3513,Wind
4641,Mike Post
1634,Steve Martin
2286,Sweet
4504,Dean 
1860,Paula DeAnda 
2235,Kenny Lattimore
1635,Nick Lowe
1636,Basia
1638,Janis Joplin
2091,Tegan And Sara 
3770,Los Umbrellos
4921,American Idol Finalists Season 4
1639,Shirley And Company
1641,Betty Harris
1642,Loleatta Holloway
1643,a-ha
1645,Creme
2027,Sheryl Crow
1646,Godley 
1649,Kehlani
1650,Rod Wave 
3715,Odyssey
3898,Jim 
1651,The Gibson Brothers
2826,The Mad Stuntman
1657,Slade
1659,Cupid
2862,Glen
1663,Terry
3269,Kaoma
4204,Sir Douglas Quintet
1664,Bruce 
1666,Young Dolph
4558,Tiesto
1669,Metallica
1670,Baby Bash 
2590,Frannie Golde
1674,Wayne Newton
3060,Tamia Or Ashanti
1676,O.C. Smith
3582,Krokus
1677,CL
1678,PSY 
1685,Universal Robot Band
1686,Betty Madigan
1916,Brandon Casey
1688,Tones And I
1689,Carl Douglas
1690,The Family Stone
3821,Saga
4199,Amber Coffman 
1692,Lucy Pearl
1867,Eurythmics
4660,Flaj
1693,Debelah Morgan
1694,Orleans
1696,Cozy Powell
3455,The Ready Set
1697,Carrie Lucas
1764,Sleepy Hallow
1700,Ratt
3874,Ian Thomas
1703,Mary Macgregor
1704,Q
1998,Junior Parker
2299,Eddie Fisher
4068,Teo
1707,Maureen Gray
2596,Hamilton Camp
3792,Landon Cube
4689,Oak
1710,Grey 
1714,David Bowie 
3857,Young M.A
1715,Roger Miller
1716,Nivea
1718,Sam Martin
3018,Sonny Knight
1721,Wyclef
1723,Shaun Ryder
2401,Young Bo$$
4137,Ronnie Carroll
1725,The Youngbloods
2221,Changing Faces
2999,David Kersh
1726,Henry Lee Summer
1729,The Lovin' Spoonful
3390,Opus
1732,Modest Mouse
3316,The Sensations
4608,Oscar Brown Jr.
1734,Jadakiss
3759,Ruff Endz
1739,Tatyana Ali
1746,Bounty Killer 
4405,Tycoon
2454,Alexis Jordan
1747,The Hearts
1750,Midge Ure
1929,Foster The People
1756,Collective Soul
1759,Public Announcement
1760,R. Kelly 
1765,Ocean
1770,Nino Tempo 
5046,Turley Richards
3998,Kasenetz-Katz Singing Orchestral Circus
4457,Envyi
2037,2 In A Room
2713,Lita Ford
1771,Urban Dance Squad
3918,Erma Franklin
1772,Peter Gunz
1774,3OH!3
1786,Company
1990,Michael Peterson
1787,C.J. 
2512,McClain with Brother Love
3551,Becky G 
3654,CSS
1791,The Paradons
1798,Trey Lewis
3861,The Jewels
1799,Flash Cadillac And The Continental Kids
3882,Claudine Clark
4321,Chris Isaak
1803,P. Diddy 
3231,The Rocky Fellers
1804,Nelly
2387,Linda Jones
1805,Joee
1807,The Blow Monkeys
1811,The Adventures Of Stevie V
4499,Willie Tee
1813,Thunder
3880,Eddie Murphy
1816,JoJo
1817,Johnnie Taylor
1818,The Trammps
2504,Sadat X
3456,Deon Jackson
1820,Natural Selection
1827,Diggy 
1828,Johnny Bristol
2204,The Statler Brothers
1829,Chloe X Halle
1830,Baby 
1832,Bobby Purify
2434,Cobra Starship 
3566,Don Covay 
4694,Laura Enea
1833,James 
2943,Missy Elliott 
1834,Ned Miller
2148,Mase
2767,Robin Thicke 
3197,Ray Kennedy
1993,Bob Kuban And The In-Men
1835,Garth Brooks
1839,Robyn
4045,Maxine Nightingale
1846,Bow Wow Wow
4732,Ludacris 
1854,Chamillionaire
1855,Three 6 Mafia 
1869,Frankie Karl 
1857,Clarence Carter
1858,Betty Boo
4076,Dolly Parton 
2739,Eydie
1863,Jerry Vale
1864,Paul Vance
1868,The Dreams
1870,The Animals
1874,Tower Of Power
2546,Midnight Star
1876,Justin Bieber 
1882,Crash Craddock
1883,The System
3473,Sunscreem
1885,Anita Ward
1887,The Butanes
1889,David Soul
1890,Motley Crue
1894,The Mad Lads
3069,Troy Shondell
1902,Brand Nubian
1909,Gerry And The Pacemakers
1910,Oasis
3107,MC Nas-D 
4495,J. Blackfoot
1911,Fine Young Cannibals
2968,Hi-C
4548,Alvin Cash 
1914,Sybil
1917,Brian 
1924,Eugene Wilde
1925,Beverly Bremers
1928,Ace Spectrum
1932,Ann Cole
1933,Rodway
3028,The Charlie Daniels Band
1937,Kandi
1938,Jeannie Seely
4925,Bobby Bloom
1940,Solange 
2814,Brandy 'Ms. B.' Hambrick
2195,Scotty McCreery
1944,Jane Child
5070,Bobby Edwards
4180,Mickey Lee Lane
3491,Colbie Caillat
3895,Timmy Thomas
1951,Glenn Lewis
1952,Touch
1954,Andy Stewart
1958,2 Hyped Brothers 
1959,Lauryn Hill
1963,Swingin' Medallions
1964,DOM KENNEDY
2718,Quando Rondo
1969,Men At Work
2226,Dinah Washington
1970,Run-D.M.C.
1971,Gucci Mane
3813,Don Nix
3078,Dawn 
4284,Lil' Duval 
1972,Ken-Y
2249,Billy Walker
3370,The Trinity
4664,John Williams
1974,P.M. Dawn
3921,Domenico Modugno
1975,The 4 Of Us
1976,Kirko Bangz
3969,Phil Seymour
4830,Michael Damian
1977,New Birth
4913,Arthur Prysock
1984,Daryl Hall
1986,Dobie Gray
1992,Sawyer Brown
2460,Kelis
1994,Gary Toms Empire
4111,Lefty Frizzell
1995,Sniff 'n' the Tears
4967,The Rainbows
2001,Ephraim Lewis
3740,Point Blank
2020,Travis Wammack
2002,Jason Aldean 
2829,Kut Klose
2003,Robin
3687,Space
2006,Wisin
2007,Enrique Iglesias 
2012,Alice Bowie
2014,Robert Palmer
2016,The Vogues
2024,Edgar Winter Group
2025,Leo Sayer
2247,Crystal Bernard
3446,Force M.D.'s
2026,Faith No More
2973,Lauv 
2116,Lil Yachty
2029,Ohio Players
2397,Gwen Stefani
2036,Ozuna 
3960,Hot Butter
2038,Mana 
2572,Pistol Annies
2039,Arcadia
3362,Eve
2041,Don Omar
3281,Virgil Johnson
2042,Aventura 
2044,Vivian Green
2453,Mike Pinera
2046,H-Town
4812,The Shot
2048,Keith Colley
3248,69 Boyz
2050,Cheryl Lynn
2052,Diana Ross 
2962,Grace
2054,Jody Reynolds
2055,Omarion
2056,Calboy
3867,Blue Mink
2057,Mocedades
2058,Artie The 1 Man Party
2063,Tommy Shaw
3802,Adrian Belew
2066,Patti Austin
4816,Southside Johnny 
2067,Greg Kihn Band
3169,Elephant Man
2069,LFO
2070,Keith Anderson
2071,Starbuck
3818,Lighter Shade Of Brown
2073,Ruffneck 
2611,Bruce Channel
2074,Amanda
2075,Black Box
2077,Little Johnny Taylor
2079,Jason Mraz
2081,The Korgis
2084,Rod Stewart x Miguel x Mark Ronson
2857,The Flamingos
4123,Bill Champlin
2085,Devonte
2087,Jonathan King
2926,Toussaint McCall
2428,C+C Music Factory
2088,Kathy Troccoli
2368,Twista 
2090,The Lonely Island
2092,Wham!
3790,Julian Lennon
2094,David Lee Murphy 
4600,GTR
2097,Alanis Morissette
4891,Carl Wilson
2098,Dem Franchize Boyz
3971,The Alarm
2099,Monica 
3528,The Glitter Band
2100,The Outfield
3549,Tank
2101,Matt Stell
2104,Elle King
3752,The Wildweeds
4836,Bobby Parker
2105,Damian Dame
2106,Soul Survivors
3679,The Demensions
2110,Tha Rayne
2642,Ian Gomm
4792,Polly Brown
4423,Joe Nichols
2111,Skrillex
3056,Faithless
2113,Jeff Lorber 
2114,Alan Walker
4093,David Geddes
2117,Kehlani 
3457,Stacy Earl
2118,Secondhand Serenade
2119,Bettye Swann
3045,Mungo Jerry
2121,Why Don't We
2953,The Proclaimers
3486,French Montana Or Too $hort Or Tyga
2124,Michael Stanley Band
2125,Landon Pigg
2154,Leif Garrett
2129,My Chemical Romance
2130,Mason Ramsey
3666,Danny Gokey
2131,Buster Brown
2132,Lakeside
2133,Aldo Nova
2134,Marsha Ambrosius
4257,Big Pokey
2135,Candlebox
4707,Ruby Wright
3032,Trick Daddy 
3776,Dodie Stevens
4455,The Metros
4172,Yung Berg
2137,Company B
3250,Carla
3497,Los Del Rio
2138,Max-A-Million
2433,Flo Rida
2139,Tool
2140,William Orbit
3097,Alan Jackson 
3676,Gwen Sebastian
3428,John Paul Young
2142,Honeymoon Suite
4882,Lauren Alaina
2143,Portugal. The Man
3183,House Of Pain
2425,England Dan 
2144,Kenny Chesney 
2145,Roberta Flack
3020,Musiq Soulchild 
2146,Bob James
2147,Calvin Harris
2149,Des'ree
3843,The Danleers
2150,Cartouche
2151,Jean Beauvoir
2705,Tyrese
2152,Brenda Dee
2158,Big Pun 
4184,Kalenna
2159,Morris Albert
2160,3LW
2161,Naughty By Nature 
2751,Edwin McCain
2165,Patrice Rushen
2167,Murda Beatz
2983,Easy Street
2168,Nicki Minaj 
2169,Mai Tai
2875,Len Barry
2170,The Black Keys
3823,Ryan Cabrera
3120,Ali Gatie
4191,Max Frost And The Troopers
2171,The Village Stompers
2963,Dale 
3012,James Ray
2172,Regina Spektor
4541,Katrina And The Waves
2173,Bruce Hornsby
3902,Billy Joe 
3588,Bazzi
2174,"Dave ""Baby"" Cortez"
2175,Rachel Platten
4317,Jocelyn Brown
2176,T.G. Sheppard
3523,G-Eazy
4263,Henson Cargill
2182,John Ryan
3570,Wu-Tang Clan
2183,Mass Production
3150,Big Jaz
2184,Five By Five
2986,Al Wilson
2185,The Prodigy
2186,Conrad
2187,Kygo 
2188,Subway
2566,Do
2191,Tee Grizzley
4057,The Clash
2192,Ellie Goulding
2193,Tiana
2196,Jack Johnson
2199,Chedda Da Connect
4915,Jermaine Jackson 
2202,Johnny Mastro
2206,Enuff Z'Nuff
3233,Steve Martin And The Toot Uncommons
4576,Jackie Lee
2209,Kid Cudi
2854,Maurice White
2210,Eazy-E
2211,Bone Thugs-N-Harmony 
4737,Eddie Lovette
2768,Juicy J
2212,Scruggs
2215,Uncle Kracker
2216,Triumph
3753,Rayvon
2217,Whitesnake
2219,Walter Egan
2222,Steve Perry
2224,The Flares
2231,Nancy Martinez
4220,John Fred And The Playboys
2498,Love And Money
2232,The Staple Singers
2234,Yellowcard
2236,Michael W. Smith
2237,The Yardbirds
4226,Tasha Thomas
2238,Count Basie
2239,Jackie Wilson 
3981,Sam Smith
2242,The Cascades
3700,Coo Coo Cal
2243,The Spellbinders
4138,D.J. Rogers
2246,Puff Johnson
2250,Mercy
2612,Bhad Bhabie
2251,The Little Dippers
4234,Ernie Maresca
2253,James Blake
3453,Khalid 
2254,Abra Moore
2257,Adina Howard
4070,The Velaires
2729,Johnny Adams
2258,Amy Lee
4981,K-Ci
3827,Marilyn Sellars
2259,Korn 
2267,The Fortunes
2984,Fall Out Boy
2260,Will Smith
4129,Maureen Steele
2261,Das EFX
2263,Charlene
2474,Pretty Ricky
2265,Deniece Williams
4955,John Mayer 
2624,Jacob Sartorius
2266,Little Richard
2361,Van Dykes
2272,Lord Rockingham's XI
2273,Gloria Loring
3597,Mountain
2275,Dionne Warwick 
2303,Apache
4738,Shoes
2276,The Rentals
3143,Mitch Ryder And The Detroit Wheels
4100,FMOB
2279,Marshmello 
4780,MadeinTYO
2280,Nuttin' Nyce
2281,The Moody Blues
3178,Doja Cat 
2282,Pharrell 
3653,James Last
2283,Lil Uzi Vert 
3289,MO
2738,Eruption
2284,Whirlwind
2731,Just Us
2285,Leschea
2920,Collage
2287,Willie Henderson And The Soul Explosions
3527,Taking Back Sunday
2288,Pretty Purdie
2291,Jimmy Elledge
2292,Johnny Tillotson
2294,Lookas
2295,Sage The Gemini 
2895,Brenda Lee
2296,War
2298,Lil' Flip
2338,2 Unlimited
2300,Chuckii Booker
2302,Redeye
4248,Pharoahe Monch
2304,DRS
3866,Bill Pursell
2307,The Innocents
2308,Tom Tom Club
2309,Patti Page
3716,J.I The Prince Of N.Y
2310,Carolyn Dawn Johnson
2311,Jewel Akens
2312,Faith Evans
4630,Jennifer Rush
2313,Eric Benet 
2315,Georgie Fame And The Blue Flames
3438,Rose Royce
2317,Carolyn Willis)
3698,Mica Paris
2318,Crofts (
4328,Lisa Lisa And Cult Jam 
2319,Sir Monti Rock III
2320,The Sex-O-Lettes 
2322,Harvey Scales
2323,Raphael Saadiq 
2324,Chase
2325,Keith Murray
2327,Dillon Francis 
2329,The East Side Boyz 
3798,Billy Edd Wheeler
2330,Daft Punk 
2694,John Waite
2331,The Electric Prunes
3575,Das EFX (
2332,The Notorious B.I.G.
4366,Far Corporation
3647,The Fendermen
2333,Junior M.A.F.I.A. 
4488,Adam Faith
2334,Mashonda
3783,Mic Geronimo 
2341,V.I.C.
2654,The Other Ones
2342,Brian Hyland
2347,Kali Uchis
4822,Norma Tanega
2349,LMFAO
2350,Fergie 
2885,The Jelly Beans
3161,Heidi Newfield
3340,El Coco
2351,Chris Willis 
4168,XYLO
2352,Electronic
2353,Betty Everett
2354,Domino
4010,deadmau5 
3684,Chuck Willis
2359,Ella Henderson
2568,DJ Sammy 
2360,Red Sovine
2364,Gina G
3211,The KLF 
2640,Jimmy Ruffin
2365,Blues Brothers
3222,Henry Paul Band
2367,The Artistics
2372,Blur
4209,Wendy Fraser)
2373,Good Charlotte
4059,The Honeydrippers
3167,The Rembrandts
2917,Sydney Youngblood
3019,The Paragons
2374,Madi Davis
4683,Jackie Wilson And LaVern Baker
2376,Super Cat
2378,Leighton Meester
2380,The J. Geils Band
4900,The Nelson Riddle Orchestra
2381,The Mob
2382,Martha Wash
2384,Wilmer And The Dukes
3398,Trans-X
4400,Suzi Quatro 
2385,Bun B
2386,Webbie 
2388,The Buoys
2389,Pearl Jam
3628,Sailcat
2391,Shadows Of Knight
2818,The Enchanters
2395,The Grass Roots
2396,Common 
2398,Steve Lawrence
2400,Crabby Appleton
2402,Iggy Azalea
3386,The Elegants
2403,Kanye West 
2405,Kool Moe Dee
2406,Gene And Debbe
2407,Lee Greenwood
2408,Little Texas
2411,'N Sync
2413,COUNTRY
2415,Van Winkle
2416,Teegarden 
2896,Jo Jo Benson
3717,Donnie Owens
4675,Jack Greene
2417,The Friends Of Distinction
2419,Count Basie 
3574,Mobb Deep)
2420,Rick Ross 
2422,Kiiara
2423,Wyclef Jean
2424,John Ford Coley
2806,Parker McGee
2426,Andrew Jannakos
3820,Tangier
2427,The Rip Chords
2430,6ix9ine
4994,Kesha 
2432,Jeannie C. Riley
3297,alt-J
2436,Willie
3017,Niteflyte
4279,The News
2437,Waylon 
2438,Blue County
3567,The Whatnaut Band
2440,Kesha
2441,Frank Lucas
3836,Kristine W
3553,Frank Sinatra 
2442,Danny O'Keefe
4909,Anya Marina
2446,Jimmy Jones
3135,Gene Loves Jezebel
2447,The Castle Sisters
2448,Kathy Linden
2449,Engelbert Humperdinck
4481,Angie Martinez 
2837,The Platters
2450,Mary Hopkin
2597,Josey Scott
3242,No Mercy
2451,Petey Pablo
3147,Kris Kristofferson
2452,Randy Houser
2455,Christine McVie
2456,Jomanda
2458,Nas
2464,Vitamin C
3850,Bill Quateman
2465,Patsy
3970,Jackie Moore
2466,Elmo 
2467,James Brown
2469,The Texans
3200,James Otto
2472,The Lemon Pipers
2473,The New Christy Minstrels
2475,Clipse
2477,Fern Kinney
2478,Lou Rawls
2479,The Farm
2481,Waka Flocka Flame 
2482,Bhad Bhabie 
2484,Rage Against The Machine
3472,David Foster
2485,Carl Smith
2487,Ruby Winters
2488,Barry Gibb
2489,Barbra Streisand 
2492,Edwin Starr
2499,Leonard Cohen
2500,Sweathog
2501,The Strangeloves
3441,SZA 
2502,Fitz And The Tantrums
2503,Modern English
2505,Kajagoogoo
2506,Rick Derringer
3210,Andy Rose
2507,Device
2509,Lonnie Gordon
2511,Jane Morgan
2513,The Nylons
2516,Mudvayne
2518,Az Yet 
3263,Modjo
2519,The Viscounts
2520,Baauer
2714,The Click
2524,Gene Simmons
2525,Camila Cabello 
3966,Billy Falcon
2526,Sue Thompson
2528,A Few Good Men
3215,Nona Hendryx
2529,The Honeycombs
2530,Olivia Newton-John
2533,The Ad Libs
2535,Josie Cotton
2576,Nazz
2536,Vicki Lawrence
2537,Heather Headley
4815,The Jukes
2538,The Paris Sisters
3860,Richard And The Young Lions
2539,Starpoint
2542,John Kongos
2543,Jane Olivor
2544,NAS
2547,Trapt
2551,LaToya Jackson
2552,Gallagher And Lyle
4046,Sinitta
4135,Tove Lo
2553,Chiddy Bang
2555,John Cafferty
3077,Robin S.
2556,Don Johnson
2557,Guy Mitchell
2558,Giveon
2560,Kelly Price
2562,Kris Allen
2564,Eurogliders
3065,J.J. Fad
2565,The Kendalls
3124,Alissa Violet
2569,Los Lonely Boys
2574,Baby
2575,Ginuwine 
2577,Dragonette
2578,Martin Solveig 
3324,The Michael Zager Band
2580,Brotherhood Creed
2581,Buddy Jewell
3321,Long John Baldry
3354,Nyla 
2582,Van Zant
2583,J.D. Souther
2584,James Taylor 
3010,Robert John
4685,Grandmaster Slice
2585,Eddy Arnold
2588,Tracey Dey
2591,The Sons Of Champlin
2593,Emmylou Harris
2594,The Diplomats
2598,Chad Kroeger 
3188,Les Paul And Mary Ford
4620,Dick Hyman 
2599,David Crosby 
2600,Plies
2601,Blessid Union Of Souls
4154,The Flame
2603,Xzibit 
3507,Juan
3333,Wang Chung
2604,the Starliters
4087,Kate Bush
5000,Brooklyn Bridge
2608,Flash And The Pan
2609,MacNeal
2610,Mouth 
2613,Pajama Party
2614,John Sebastian
2616,The Knickerbockers
2619,Daryl Braithwaite
3189,DJ Quik
4698,Don Goodwin
2620,Tha Alkaholiks 
2621,Da Youngsta's
2622,Soho
2625,Loon
3204,Alive 'N Kickin'
2627,iLoveMemphis
2628,The Lumineers
2863,Delbert 
2629,Focus
2633,Menudo
3610,Lil' Kim]
2634,P.J. Proby
3062,Alison Moyet
4406,Cleveland Crochet and Band
2635,The Baskerville Hounds
2639,Clubland
3412,Murry Kellum
2641,Alabama Shakes
2644,Sons Of Champlin
2645,Wild Cherry
2646,Brooke White
2647,Gyptian
4427,Jonathan Edwards
2648,Tara Kemp
2650,Tane Cain
2651,Simply Red
3858,Yolanda Adams
2652,The Packers
3694,The Kingbees
2655,The Lost Trailers
2657,Johnny Yukon
2658,gnash 
3068,Joyner Lucas 
2659,Cartel
2858,Nicolette Larson
2660,Sweet Dreams
2664,The Mystic Moods
2667,Everything
2668,2 Chainz 
2669,Tech N9Ne 
3119,The Ovations (
2670,Blue Swede
2671,Royal Philharmonic Orchestra
2674,Bill Cosby
2676,Co.
2677,Cliff Nobles 
2678,Nick Gilder
3044,Martin Garrix 
2679,His Banshees Of Blue
2680,Buster Poindexter 
4480,Don Covay
2681,Cobra Starship
2797,Gregory Abbott
2682,Karen Young
4533,Marques Houston
2683,MadeinTYO 
3016,Jimmy Soul
4318,Tenille Arts
2684,The Bubble Puppy
2689,Santa Esmeralda
2804,Ray J 
3399,Natalia Jimenez
2690,Champaign
3952,Ron Browz 
4889,Broadway For Orlando
2691,Lisa Fischer
2692,Jimmy Holiday
2696,Mynt 
2698,Blaine Larsen
4383,Len
3734,Donald Fagen
2699,Wade Hayes
2701,Ace
3058,UGK 
2702,Sisqo
2703,Lil' Kim 
4625,Chesney Hawkes
2704,Rita Ora
2911,OK Go
2707,Sherbet
2780,Susan Boyle
2708,Rag'n'Bone Man
2710,Misty Morgan
2711,Jack Blanchard 
2716,The Mystics
2717,The Glass Bottle
2719,Kevin Gates 
2961,Earl-Jean
3625,Scar 
2720,YoungBoy Never Broke Again 
2721,Kon Kan
2722,Gallery
2746,Billy Butler 
4338,The Jesus And Mary Chain
4333,The Conscious Daughters
3872,Johnta Austin
2723,Robert 
3805,Delegation
4574,K.M.C. KRU
2725,The Jaggerz
3282,The Velvets 
2726,MercyMe
2727,Swizz Beatz
2728,The New Birth
2966,T.K. Hulin
2730,Al Martino
2734,Spyder Turner
4025,Rita Pavone
2735,Ritchie Adams
4201,Clifford Curry
2736,The Fireflies 
2737,Ann Peebles
2742,The Chambers Brothers
2743,Hi-Five
2748,707
2749,Don And The Goodtimes
2752,Gary Glitter
2755,GQ
2756,Toya
2758,Apocalyptica 
3312,Nicolette Larson 
2759,Justin Bieber
3643,Alexandra Stan
2760,Ricky Martin 
4642,The Tractors
2761,Shakespear's Sister
4547,The Crawlers
4132,Bad Boys Blue
2764,James Ingram
2765,Ripple
2769,Humble Pie
2770,New Riders Of The Purple Sage
2772,Eddy Grant
2777,B Angie B
2778,Paula Cole
2781,Tex Ritter
2782,Martika
2785,Bobby Fuller Four
2787,The Falcons 
2788,The Party
4346,Afrique
2790,Omarion 
2934,Jim Weatherly
2791,Tony Joe White
3085,Zhane
3533,Miriam Makeba
2792,The Nightingales
2793,Ollie 
3027,Daddy Yankee 
2794,Black Moon
2796,Jana Kramer
2798,Jay Z 
3072,Desmond Dekker 
2800,Michael McDonald
2801,Olivia O'Brien
3951,Juelz Santana
2802,Sherbs
2803,Bobby Brackins
4085,Sweeney Todd 
2808,Ann-Margret
2810,Jill Sobule
2908,The Cyrkle
3750,Melba Montgomery
2811,LOCASH
2812,The Flipmode Squad
2815,Yung Pinch
2817,Dionne Farris
2820,The WAV.s
5017,Figures On A Beach
2821,Chris Kenner
2824,The Blackout Allstars
2825,Lauv
2828,Phyllis Nelson
2830,Men Without Hats
2832,Natalie Cole
2833,Little Bill and The Bluenotes
4194,Lil Mama 
2835,Rozalla
5042,Perfect Stranger
2836,Susan Christie
3377,The Music Explosion
2839,Joey McIntyre
2842,Ronnie McDowell
2985,iLoveMakonnen 
2843,Otis Leavill
3103,Charlie
3746,Vicious
2844,The Volume's
2845,Heartland
4588,The Glass Bottle 
2847,Remo
2848,William Michael Morgan
2849,Julia Michaels
3816,Glass Moon
2850,Clean Bandit 
2851,Kris Kross
2852,Marc Anthony
2853,Euclid Beach Band
2855,Roy Hamilton
2859,Sparks
2860,A Flock Of Seagulls
2865,PMD
3658,John Miles
2866,Yaki-Da
3402,R. City 
2869,Cathy 
2870,Kirk Franklin
3141,Styles 
2872,Brenda K. Starr
3556,Florida Georgia Line
2874,The Del Fuegos
2876,Splender
2878,The Rubinoos
4156,Rusted Root
2880,Randy Travis
3385,Tom Jones
2881,Carrie Underwood 
4649,Percy Faith And His Orchestra
2882,Macy Gray
2884,Willa Ford
3021,Stonewall Jackson
2888,Twisted Sister
2890,Mack 10
3814,Rod McKuen
2892,Jimmy Cross
2893,The Light Brigade
4232,Young Dro 
2894,Enoch Light 
4725,The Harden Trio
2897,Peggy Scott 
2898,The Zombies
2900,Chris Christian
2902,The Poppy Family
2904,Little Peggy March
2907,Ronnie and The Hi-Lites
2909,Skee-Lo
2910,TKA
4393,Clefs Of Lavender Hill
2913,Barry 
4431,Brown Boy
2915,Alan Parsons
2918,What Is This
2919,Vikki Carr
3870,Sunny 
2921,Puff Daddy 
2922,The Five Satins
3608,Lil Scrappy 
2923,Tommy Sands
2924,Damita Jo
2925,The Replacements
4633,Joe South
2927,Whatnauts
2929,Claude Gray
2931,Dr. Buzzard's Original Savannah Band
2932,Tommy Boyce
2935,Terry Stafford
2937,Lil Scrappy
2938,P$C 
2939,Trick Daddy
2942,Lamb
4787,Alan O'Day
2944,New York City
2946,The Wreckers
2947,Michelle Branch 
2948,Santana 
2949,Big K.R.I.T.
2951,Young Jeezy
2952,Drake 
2954,Bizarre Inc
2956,The Intrigues
3477,Sam Dew
2959,Herman's Hermits
2964,John Kay
2970,Nona Gaye
3519,Labrinth
2974,Sasha
2978,Bobby Lewis
2980,The Rhondels
2982,Shirley and Lee
4229,Imajin 
2989,The Kiki Dee Band
2991,Dynasty
4505,Bob
2992,Linda Scott
2994,The Dynamics
2995,Vanilla Ice
3709,Big Noise
2997,Rod Lauren
3000,The Rowans
3001,Dreamlovers
3632,The Shamen
4042,L.A.D.
4663,The Four Coins
3004,Bobby Wood
4205,Freddie North
3005,Ian Lloyd 
3006,Streets
3009,Leslie Pearl
3011,Jack Jones
3023,DAY26 
3026,Fergie
3029,Lenny Miles
3030,Big Boi
3033,BeBe Winans
3034,Cherish
3035,The Timetones
3041,Donell Jones
3043,Cross Country
3046,Evans
3293,Dicky Doo And The Don'ts
3049,Lil' Phat 
4923,Kalin Twins
4026,Styles Of Beyond
3050,Four Tops
3053,Aventura
3364,A Rocket To The Moon
3054,Darren Hayes
3055,Bo Bice
3064,Black Sabbath
3066,Webb Pierce
5058,Clarence Clemons 
3067,Logic
3070,KYLE 
3075,Felice Taylor
3079,D.J. E-Z Rock
3080,Rob Base 
3722,Sherrie Austin
4881,Tommy Shane Steiner
3225,MC5
3083,The Peanut Butter Conspiracy
3515,Mocha"
3084,G.L. Crockett
3091,Perry Como 
4272,Shabba Ranks (
3092,The Choir
3840,Ashley McBryde
3094,Team 10
3099,Faron Young
3108,Dr. Alban
3109,Talk Talk
3989,Brandy 
3110,Geoffrey Williams
3111,KBC Band
3116,The Larks
3118,Louis Williams)
3123,Small Faces
3126,Link Wray And The Wraymen
3128,Nancy Sinatra 
3130,Bobby Comstock And The Counts
3131,L.A. Style
3132,Teena Marie
3133,Pilot
3137,David Dundas
3138,Lemon Pipers
3868,Models
3139,CRUSH
3514,Spliff Star
3144,Caesars
3146,Lawrence Reynolds
3148,Young Scooter
3149,Juice WRLD 
4384,Happy Mondays
3875,The Silencers
4585,The Goodies
3151,Jay-Z 
3153,Diane Maxwell
3683,Matt Monro
3155,Frankie Calen
4456,Franke 
3158,Priscilla
3162,Shelley Fabares
3163,Johnny Winter
