AlbumID,Name
6085,{'album_type': 'single'| 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/7MPGCB854Qo4alYMOPkBka'}| 'href': 'https://api.spotify.com/v1/artists/7MPGCB854Qo4alYMOPkBka'| 'id': '7MPGCB854Qo4alYMOPkBka'| 'name': 'Ritt Momney'| 'type': 'artist'| 'uri': 'spotify:artist:7MPGCB854Qo4alYMOPkBka'}]| 'available_markets': ['AD'| 'AE'| 'AG'| 'AL'| 'AM'| 'AO'| 'AR'| 'AT'| 'AU'| 'AZ'| 'BA'| 'BB'| 'BD'| 'BE'| 'BF'| 'BG'| 'BH'| 'BI'| 'BJ'| 'BN'| 'BO'| 'BR'| 'BS'| 'BT'| 'BW'| 'BY'| 'BZ'| 'CA'| 'CH'| 'CI'| 'CL'| 'CM'| 'CO'| 'CR'| 'CV'| 'CW'| 'CY'| 'CZ'| 'DE'| 'DJ'| 'DK'| 'DM'| 'DO'| 'DZ'| 'EC'| 'EE'| 'EG'| 'ES'| 'FI'| 'FJ'| 'FM'| 'FR'| 'GA'| 'GB'| 'GD'| 'GE'| 'GH'| 'GM'| 'GN'| 'GQ'| 'GR'| 'GT'| 'GW'| 'GY'| 'HK'| 'HN'| 'HR'| 'HT'| 'HU'| 'ID'| 'IE'| 'IL'| 'IN'| 'IS'| 'IT'| 'JM'| 'JO'| 'JP'| 'KE'| 'KG'| 'KH'| 'KI'| 'KM'| 'KN'| 'KR'| 'KW'| 'KZ'| 'LA'| 'LB'| 'LC'| 'LI'| 'LK'| 'LR'| 'LS'| 'LT'| 'LU'| 'LV'| 'MA'| 'MC'| 'MD'| 'ME'| 'MG'| 'MH'| 'MK'| 'ML'| 'MN'| 'MO'| 'MR'| 'MT'| 'MU'| 'MV'| 'MW'| 'MX'| 'MY'| 'MZ'| 'NA'| 'NE'| 'NG'| 'NI'| 'NL'| 'NO'| 'NP'| 'NR'| 'NZ'| 'OM'| 'PA'| 'PE'| 'PG'| 'PH'| 'PK'| 'PL'| 'PS'| 'PT'| 'PW'| 'PY'| 'QA'| 'RO'| 'RS'| 'RU'| 'RW'| 'SA'| 'SB'| 'SC'| 'SE'| 'SG'| 'SI'| 'SK'| 'SL'| 'SM'| 'SN'| 'SR'| 'ST'| 'SV'| 'SZ'| 'TD'| 'TG'| 'TH'| 'TL'| 'TN'| 'TO'| 'TR'| 'TT'| 'TV'| 'TW'| 'TZ'| 'UA'| 'UG'| 'US'| 'UY'| 'UZ'| 'VC'| 'VN'| 'VU'| 'WS'| 'XK'| 'ZA'| 'ZM'| 'ZW']| 'external_urls': {'spotify': 'https://open.spotify.com/album/6K7559pAYrNCJwsv1uIIK7'}| 'href': 'https://api.spotify.com/v1/albums/6K7559pAYrNCJwsv1uIIK7'| 'id': '6K7559pAYrNCJwsv1uIIK7'| 'images': [{'height': 640| 'url': 'https://i.scdn.co/image/ab67616d0000b273d52d8eb3be188231e120dbbd'| 'width': 640}| {'height': 300| 'url': 'https://i.scdn.co/image/ab67616d00001e02d52d8eb3be188231e120dbbd'| 'width': 300}| {'height': 64| 'url': 'https://i.scdn.co/image/ab67616d00004851d52d8eb3be188231e120dbbd'| 'width': 64}]| 'name': 'Put Your Records On'| 'release_date': '2020-04-24'| 'release_date_precision': 'day'| 'total_tracks': 1| 'type': 'album'| 'uri': 'spotify:album:6K7559pAYrNCJwsv1uIIK7'}
4738,Baby Don't Go
5945,Porno For Pyros
4739,From the Vault - The Auburn University Marching Band 1983 Season
4743,Fijación Ora
5053,The Essential Bruce Hornsby
4744,{'album_type': 'single'| 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/329e4yvIujISKGKz1BZZbO'}| 'href': 'https://api.spotify.com/v1/artists/329e4yvIujISKGKz1BZZbO'| 'id': '329e4yvIujISKGKz1BZZbO'| 'name': 'Farruko'| 'type': 'artist'| 'uri': 'spotify:artist:329e4yvIujISKGKz1BZZbO'}]| 'available_markets': ['AD'| 'AE'| 'AG'| 'AL'| 'AM'| 'AO'| 'AR'| 'AT'| 'AU'| 'AZ'| 'BA'| 'BB'| 'BD'| 'BE'| 'BF'| 'BG'| 'BH'| 'BI'| 'BJ'| 'BN'| 'BO'| 'BR'| 'BS'| 'BT'| 'BW'| 'BY'| 'BZ'| 'CA'| 'CH'| 'CI'| 'CL'| 'CM'| 'CO'| 'CR'| 'CV'| 'CW'| 'CY'| 'CZ'| 'DE'| 'DJ'| 'DK'| 'DM'| 'DO'| 'DZ'| 'EC'| 'EE'| 'EG'| 'ES'| 'FI'| 'FJ'| 'FM'| 'FR'| 'GA'| 'GB'| 'GD'| 'GE'| 'GH'| 'GM'| 'GN'| 'GQ'| 'GR'| 'GT'| 'GW'| 'GY'| 'HK'| 'HN'| 'HR'| 'HT'| 'HU'| 'ID'| 'IE'| 'IL'| 'IN'| 'IS'| 'IT'| 'JM'| 'JO'| 'JP'| 'KE'| 'KG'| 'KH'| 'KI'| 'KM'| 'KN'| 'KR'| 'KW'| 'KZ'| 'LA'| 'LB'| 'LC'| 'LI'| 'LK'| 'LR'| 'LS'| 'LT'| 'LU'| 'LV'| 'MA'| 'MC'| 'MD'| 'ME'| 'MG'| 'MH'| 'MK'| 'ML'| 'MN'| 'MO'| 'MR'| 'MT'| 'MU'| 'MV'| 'MW'| 'MX'| 'MY'| 'MZ'| 'NA'| 'NE'| 'NG'| 'NI'| 'NL'| 'NO'| 'NP'| 'NR'| 'NZ'| 'OM'| 'PA'| 'PE'| 'PG'| 'PH'| 'PK'| 'PL'| 'PS'| 'PT'| 'PW'| 'PY'| 'QA'| 'RO'| 'RS'| 'RU'| 'RW'| 'SA'| 'SB'| 'SC'| 'SE'| 'SG'| 'SI'| 'SK'| 'SL'| 'SM'| 'SN'| 'SR'| 'ST'| 'SV'| 'SZ'| 'TD'| 'TG'| 'TH'| 'TL'| 'TN'| 'TO'| 'TR'| 'TT'| 'TV'| 'TW'| 'TZ'| 'UA'| 'UG'| 'US'| 'UY'| 'UZ'| 'VC'| 'VN'| 'VU'| 'WS'| 'XK'| 'ZA'| 'ZM'| 'ZW']| 'external_urls': {'spotify': 'https://open.spotify.com/album/1R0ocprmeDu8ZkZn29xYFx'}| 'href': 'https://api.spotify.com/v1/albums/1R0ocprmeDu8ZkZn29xYFx'| 'id': '1R0ocprmeDu8ZkZn29xYFx'| 'images': [{'height': 640| 'url': 'https://i.scdn.co/image/ab67616d0000b27300dbb42f00340f35ce0ec816'| 'width': 640}| {'height': 300| 'url': 'https://i.scdn.co/image/ab67616d00001e0200dbb42f00340f35ce0ec816'| 'width': 300}| {'height': 64| 'url': 'https://i.scdn.co/image/ab67616d0000485100dbb42f00340f35ce0ec816'| 'width': 64}]| 'name': 'La Tóxica'| 'release_date': '2020-07-24'| 'release_date_precision': 'day'| 'total_tracks': 1| 'type': 'album'| 'uri': 'spotify:album:1R0ocprmeDu8ZkZn29xYFx'}
4747,Brownsville Station
4748,Lady Bump
4749,Ultimate Alabama 20 # 1 Hits
5789,One Fine Morning
4750,In Your Eyes
4751,When Yo Hear Lo
6215,All American Boy (Expanded Edition)
4752,Fats Is Back
5476,Chicago 13 (Expanded & Remastered)
4754,Communiqué
4755,Lalala
4756,Lambada (Les originaux - Les N° 1 de l'été)
5858,{'album_type': 'single'| 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/20sxb77xiYeusSH8cVdatc'}| 'href': 'https://api.spotify.com/v1/artists/20sxb77xiYeusSH8cVdatc'| 'id': '20sxb77xiYeusSH8cVdatc'| 'name': 'Meek Mill'| 'type': 'artist'| 'uri': 'spotify:artist:20sxb77xiYeusSH8cVdatc'}]| 'available_markets': ['AD'| 'AE'| 'AG'| 'AL'| 'AM'| 'AO'| 'AR'| 'AT'| 'AU'| 'AZ'| 'BA'| 'BB'| 'BD'| 'BE'| 'BF'| 'BG'| 'BH'| 'BI'| 'BJ'| 'BN'| 'BO'| 'BR'| 'BS'| 'BT'| 'BW'| 'BY'| 'BZ'| 'CA'| 'CH'| 'CI'| 'CL'| 'CM'| 'CO'| 'CR'| 'CV'| 'CW'| 'CY'| 'CZ'| 'DE'| 'DJ'| 'DK'| 'DM'| 'DO'| 'DZ'| 'EC'| 'EE'| 'EG'| 'ES'| 'FI'| 'FJ'| 'FM'| 'FR'| 'GA'| 'GB'| 'GD'| 'GE'| 'GH'| 'GM'| 'GN'| 'GQ'| 'GR'| 'GT'| 'GW'| 'GY'| 'HK'| 'HN'| 'HR'| 'HT'| 'HU'| 'ID'| 'IE'| 'IL'| 'IN'| 'IS'| 'IT'| 'JM'| 'JO'| 'JP'| 'KE'| 'KG'| 'KH'| 'KI'| 'KM'| 'KN'| 'KR'| 'KW'| 'KZ'| 'LA'| 'LB'| 'LC'| 'LI'| 'LK'| 'LR'| 'LS'| 'LT'| 'LU'| 'LV'| 'MA'| 'MC'| 'MD'| 'ME'| 'MG'| 'MH'| 'MK'| 'ML'| 'MN'| 'MO'| 'MR'| 'MT'| 'MU'| 'MV'| 'MW'| 'MX'| 'MY'| 'MZ'| 'NA'| 'NE'| 'NG'| 'NI'| 'NL'| 'NO'| 'NP'| 'NR'| 'NZ'| 'OM'| 'PA'| 'PE'| 'PG'| 'PH'| 'PK'| 'PL'| 'PS'| 'PT'| 'PW'| 'PY'| 'QA'| 'RO'| 'RS'| 'RU'| 'RW'| 'SA'| 'SB'| 'SC'| 'SE'| 'SG'| 'SI'| 'SK'| 'SL'| 'SM'| 'SN'| 'SR'| 'ST'| 'SV'| 'SZ'| 'TD'| 'TG'| 'TH'| 'TL'| 'TN'| 'TO'| 'TR'| 'TT'| 'TV'| 'TW'| 'TZ'| 'UA'| 'UG'| 'US'| 'UY'| 'UZ'| 'VC'| 'VN'| 'VU'| 'WS'| 'XK'| 'ZA'| 'ZM'| 'ZW']| 'external_urls': {'spotify': 'https://open.spotify.com/album/3ymsrdlosSeo8xbXlGNMoE'}| 'href': 'https://api.spotify.com/v1/albums/3ymsrdlosSeo8xbXlGNMoE'| 'id': '3ymsrdlosSeo8xbXlGNMoE'| 'images': [{'height': 640| 'url': 'https://i.scdn.co/image/ab67616d0000b2733a34404598794aed8a55aa2a'| 'width': 640}| {'height': 300| 'url': 'https://i.scdn.co/image/ab67616d00001e023a34404598794aed8a55aa2a'| 'width': 300}| {'height': 64| 'url': 'https://i.scdn.co/image/ab67616d000048513a34404598794aed8a55aa2a'| 'width': 64}]| 'name': 'Otherside Of America'| 'release_date': '2020-06-05'| 'release_date_precision': 'day'| 'total_tracks': 1| 'type': 'album'| 'uri': 'spotify:album:3ymsrdlosSeo8xbXlGNMoE'}
4757,Rock On
7230,The Power Of Love: The Best Of Jennifer Rush
4758,Land of 1000 Dances - Songs of the 60's
4760,The Exciting Wilson Pickett
4763,Fleetwood Mac
4764,Millennium
4766,Totally Country Vol. 6
4767,Last Hurrah
4768,Last Kiss
6308,Hounds Of Love
4769,The Last Night!
5431,The Great Patti Page
5304,Tonight
4770,Live on Long Island 4-18-80
6810,Ultamixes
4849,This Love Is Real
4771,Start Something
4772,The Monkees (Deluxe Edition)
4774,Tyrese
7076,The Golden Age of Light Music: And at the Piano…
4775,The Swon Brothers
4778,Stuck In The 60's
4780,We the Generation (Deluxe Edition)
4781,Invasion Of Your Privacy
6726,Plans
5899,Part Time Love
4782,Givin' It Back
4783,The Best of Thompson Twins Greatest Mixes
5793,"La Melodia de la Calle ""Updated"""
4784,Nuclear Furniture
4789,Come Out And Play
4790,Lean and Dabb
4792,Greatest Hits (Rerecorded)
4793,Peace Is The Mission (Extended)
4796,Leave Me Alone (Let Me Cry)
8055,Monkey Island
5691,2 Different Tears
4799,Stand Sti
4801,Words
5105,Love Like Crazy
4806,Whammy!
5438,Mountains
4808,Unapologetically (Deluxe Edition)
4810,El Loco
4886,Liar
4816,Doo Wop 51 Live! Original Soundtrack
4824,The Pure Sound Of The Purifys
4826,Let Me Be Your Angel
4827,American Flyer
4828,Narrated For You
4829,In The Nick Of Time
4832,Wanted
4834,Nothing to Lose
4837,Greg Lake
4839,Let Me Make Love To You
7570,UP! (Beat The P*ssy Up)
5566,Samantha Fox
4840,The Best Of Me
4843,Icarus Falls
4844,The Best Of Philly Soul - Vol. 2
5339,Might Be - Single
4845,Aladdin '52-'59:Let The Good Times Roll
5744,18 Hits From The Middle 60's
4846,Let the Heartaches Begin
4847,Saturday Night Party Hits
4848,Let Them Be Little
8051,Extra Virgin
4851,Highly Distinct
4858,Let's Get Down
4860,AWB R&B
5015,Just A Boy
4861,Let's Go! With The Routers
5889,Changes
4863,Ross (Expanded Edition)
4868,Dogg Food
5243,Making Our Dreams Come True
4869,The Game
4870,Better Days
8045,The Glow
4871,Let's Stay Together
4872,I'll Do Anything For You
4873,Vulture Culture (Expanded Edition)
4875,Step By Step
4876,Come
5958,Cheap Thrills
4877,Young Soul Rebels (Original Soundtrack
6514,Shirley
4881,Letting Go (Dutty Love) featuring Nicki Minaj
4883,Level Up
4884,Levitate (Remixes)
5475,Lyfe 268-192
4887,Schubert Dip
4888,Jonathan Butler
6201,Gamma 3
4889,Belly Up!
4891,Graham Parker: An Anthology
4894,Dream Into Action
4896,Radio Hits Of the '70s
5599,AttenCHUN!
4900,In The Running
5573,Pluto
5134,Meaning Of Life
4902,LIFTED
4904,The Doors
7917,Wonderful
4905,New Harvest...First Gathering
6271,Briefcase Full Of Blues
4911,Highway 61 Revisited
4912,Like A Sunday Morning
4913,The Best of Old Rock/Pop
4914,Like Red On A Rose
4919,The Legend Of Paul Revere
4920,Great Dance Hits
4921,Rockin’ Classics
6448,In The Night
4925,Golden Themes From Motion Pictures
4926,Back to the Beginning: The Brian Auger Anthology
5178,Wil
4927,The Electrifying Eddie Harris
4928,Listen Like Thieves
5082,L.A. Woman
4929,The Best Of The Monkees
6153,Solo Acoustic Volume 2
4930,Listen To The Buddha (ReMastered)
6974,The Party's Over
5394,Bred 2 Die Born 2 Live (Explicit Version)
4931,Toulouse Street
4933,Listen (Glee Cast Version)
4935,Teenage Shake - Us Pop Nuggets 1961-1965 from the President Jukebox
4936,Diva
6152,Redneck Crazy
4937,Little Bit O' Soul (Action Mix)
4938,Chase Bryant
4939,All Time Favorites: Clyde McPhatter
4946,Neil Sedaka Sings: Little Devil And His Other Hits
4950,Little Girl
4952,Gentle on My Mind
4953,Breakout...!!!
4955,Paradise: The Sound Of Ivor Raymonde
4956,Chicago Christmas: What's It Gonna Be Santa
4958,4Ever
4959,Night Beat
4960,Rogues Gallery (Expanded)
4961,Little Star: The Best Of The Elegants
4964,Little Tin Soldier
4968,Take A Little Rhythm
4969,Super Best
4970,Live Is Life
8008,Th Vry Bst Of Jimmy Somrvill
4975,Go for Your Guns
6481,Super Star
4976,Ricky Martin
4979,Living In A Fantasy
4980,Peace
4981,Nightwalker
7160,Have a Drink on Me (Live)
4985,Living Togethe
7551,It Happened In The Seventies
4986,Manfred Mann's Earth Band
7560,Uno
6167,Swans Against The Sun
4987,Lloro Por Ti
4992,Locked Away
4993,Lockjaw (feat. Kodak Black)
4994,Lola Versus Powerman an the Moneygoroun
4995,The Moment (Digital Deluxe)
4997,Complete Original #1 Hits
6318,In My Defense
5000,{'album_type': 'album'| 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6pBNfggcZZDCmb0p92OnGn'}| 'href': 'https://api.spotify.com/v1/artists/6pBNfggcZZDCmb0p92OnGn'| 'id': '6pBNfggcZZDCmb0p92OnGn'| 'name': 'Chase Rice'| 'type': 'artist'| 'uri': 'spotify:artist:6pBNfggcZZDCmb0p92OnGn'}]| 'available_markets': ['AD'| 'AE'| 'AG'| 'AL'| 'AM'| 'AO'| 'AR'| 'AT'| 'AU'| 'AZ'| 'BA'| 'BB'| 'BD'| 'BE'| 'BF'| 'BG'| 'BH'| 'BI'| 'BJ'| 'BN'| 'BO'| 'BR'| 'BS'| 'BT'| 'BW'| 'BY'| 'BZ'| 'CA'| 'CH'| 'CI'| 'CL'| 'CM'| 'CO'| 'CR'| 'CV'| 'CW'| 'CY'| 'CZ'| 'DE'| 'DJ'| 'DK'| 'DM'| 'DO'| 'DZ'| 'EC'| 'EE'| 'EG'| 'ES'| 'FI'| 'FJ'| 'FM'| 'FR'| 'GA'| 'GB'| 'GD'| 'GE'| 'GH'| 'GM'| 'GN'| 'GQ'| 'GR'| 'GT'| 'GW'| 'GY'| 'HK'| 'HN'| 'HR'| 'HT'| 'HU'| 'ID'| 'IE'| 'IL'| 'IS'| 'IT'| 'JM'| 'JO'| 'JP'| 'KE'| 'KG'| 'KH'| 'KI'| 'KM'| 'KN'| 'KR'| 'KW'| 'KZ'| 'LA'| 'LB'| 'LC'| 'LI'| 'LK'| 'LR'| 'LS'| 'LT'| 'LU'| 'LV'| 'MA'| 'MC'| 'MD'| 'ME'| 'MG'| 'MH'| 'MK'| 'ML'| 'MN'| 'MO'| 'MR'| 'MT'| 'MU'| 'MV'| 'MW'| 'MX'| 'MY'| 'MZ'| 'NA'| 'NE'| 'NG'| 'NI'| 'NL'| 'NO'| 'NP'| 'NR'| 'NZ'| 'OM'| 'PA'| 'PE'| 'PG'| 'PH'| 'PK'| 'PL'| 'PS'| 'PT'| 'PW'| 'PY'| 'QA'| 'RO'| 'RS'| 'RU'| 'RW'| 'SA'| 'SB'| 'SC'| 'SE'| 'SG'| 'SI'| 'SK'| 'SL'| 'SM'| 'SN'| 'SR'| 'ST'| 'SV'| 'SZ'| 'TD'| 'TG'| 'TH'| 'TL'| 'TN'| 'TO'| 'TR'| 'TT'| 'TV'| 'TW'| 'TZ'| 'UA'| 'UG'| 'US'| 'UY'| 'UZ'| 'VC'| 'VN'| 'VU'| 'WS'| 'XK'| 'ZA'| 'ZM'| 'ZW']| 'external_urls': {'spotify': 'https://open.spotify.com/album/4pQzhbwWk71i4OYLyqVSOo'}| 'href': 'https://api.spotify.com/v1/albums/4pQzhbwWk71i4OYLyqVSOo'| 'id': '4pQzhbwWk71i4OYLyqVSOo'| 'images': [{'height': 640| 'url': 'https://i.scdn.co/image/ab67616d0000b273e4043d1c12fd25d383dbb9f3'| 'width': 640}| {'height': 300| 'url': 'https://i.scdn.co/image/ab67616d00001e02e4043d1c12fd25d383dbb9f3'| 'width': 300}| {'height': 64| 'url': 'https://i.scdn.co/image/ab67616d00004851e4043d1c12fd25d383dbb9f3'| 'width': 64}]| 'name': 'The Album| Pt. I'| 'release_date': '2020-01-24'| 'release_date_precision': 'day'| 'total_tracks': 7| 'type': 'album'| 'uri': 'spotify:album:4pQzhbwWk71i4OYLyqVSOo'}
6926,Swingin' down the lane
5001,Lonely Is The Name
5004,Best Of Andy Williams
7384,Skinny Jeanz And A Mic
6006,Pom Poms
5005,Lonely Weekends
5006,Kansas
7432,Complete Greatest Hits
6134,Real Hitta (feat. Kodak Black)
5007,Nothing's Gonna Change My Love For You
5008,Some Favorites of Mine (Expanded Edition)
5009,Mud Slide Slim and the Blue Horizon
6668,{'album_type': 'single'| 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pyVHz7lcfqKoV9BflFYwN'}| 'href': 'https://api.spotify.com/v1/artists/5pyVHz7lcfqKoV9BflFYwN'| 'id': '5pyVHz7lcfqKoV9BflFYwN'| 'name': 'Jameson Rodgers'| 'type': 'artist'| 'uri': 'spotify:artist:5pyVHz7lcfqKoV9BflFYwN'}]| 'available_markets': ['AD'| 'AE'| 'AG'| 'AL'| 'AM'| 'AO'| 'AR'| 'AT'| 'AU'| 'AZ'| 'BA'| 'BB'| 'BD'| 'BE'| 'BF'| 'BG'| 'BH'| 'BI'| 'BJ'| 'BN'| 'BO'| 'BR'| 'BS'| 'BT'| 'BW'| 'BY'| 'BZ'| 'CA'| 'CH'| 'CI'| 'CL'| 'CM'| 'CO'| 'CR'| 'CV'| 'CW'| 'CY'| 'CZ'| 'DE'| 'DJ'| 'DK'| 'DM'| 'DO'| 'DZ'| 'EC'| 'EE'| 'EG'| 'ES'| 'FI'| 'FJ'| 'FM'| 'FR'| 'GA'| 'GB'| 'GD'| 'GE'| 'GH'| 'GM'| 'GN'| 'GQ'| 'GR'| 'GT'| 'GW'| 'GY'| 'HK'| 'HN'| 'HR'| 'HT'| 'HU'| 'ID'| 'IE'| 'IL'| 'IN'| 'IS'| 'IT'| 'JM'| 'JO'| 'JP'| 'KE'| 'KG'| 'KH'| 'KI'| 'KM'| 'KN'| 'KR'| 'KW'| 'KZ'| 'LA'| 'LB'| 'LC'| 'LI'| 'LK'| 'LR'| 'LS'| 'LT'| 'LU'| 'LV'| 'MA'| 'MC'| 'MD'| 'ME'| 'MG'| 'MH'| 'MK'| 'ML'| 'MN'| 'MO'| 'MR'| 'MT'| 'MU'| 'MV'| 'MW'| 'MX'| 'MY'| 'MZ'| 'NA'| 'NE'| 'NG'| 'NI'| 'NL'| 'NO'| 'NP'| 'NR'| 'NZ'| 'OM'| 'PA'| 'PE'| 'PG'| 'PH'| 'PK'| 'PL'| 'PS'| 'PT'| 'PW'| 'PY'| 'QA'| 'RO'| 'RS'| 'RU'| 'RW'| 'SA'| 'SB'| 'SC'| 'SE'| 'SG'| 'SI'| 'SK'| 'SL'| 'SM'| 'SN'| 'SR'| 'ST'| 'SV'| 'SZ'| 'TD'| 'TG'| 'TH'| 'TL'| 'TN'| 'TO'| 'TR'| 'TT'| 'TV'| 'TW'| 'TZ'| 'UA'| 'UG'| 'US'| 'UY'| 'UZ'| 'VC'| 'VN'| 'VU'| 'WS'| 'XK'| 'ZA'| 'ZM'| 'ZW']| 'external_urls': {'spotify': 'https://open.spotify.com/album/52tL6ea7pvC3qgZCMPQAa5'}| 'href': 'https://api.spotify.com/v1/albums/52tL6ea7pvC3qgZCMPQAa5'| 'id': '52tL6ea7pvC3qgZCMPQAa5'| 'images': [{'height': 640| 'url': 'https://i.scdn.co/image/ab67616d0000b273618e2f9c8285d43d16428ce0'| 'width': 640}| {'height': 300| 'url': 'https://i.scdn.co/image/ab67616d00001e02618e2f9c8285d43d16428ce0'| 'width': 300}| {'height': 64| 'url': 'https://i.scdn.co/image/ab67616d00004851618e2f9c8285d43d16428ce0'| 'width': 64}]| 'name': 'Jameson Rodgers'| 'release_date': '2018-01-19'| 'release_date_precision': 'day'| 'total_tracks': 5| 'type': 'album'| 'uri': 'spotify:album:52tL6ea7pvC3qgZCMPQAa5'}
6610,Slow Dancin' Don't Turn Me On / We've Got To Get It On Again
5016,Country Comedy
5017,Greatest hits & More
7308,Uncle Charlie
5019,Cassie (U.S. Version)
5020,Britny Fox (Expanded Edition)
5021,Look Alive (feat. Drake)
5025,Chicago 19 (Expanded Edition)
6981,{'album_type': 'album'| 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3jAZsSIIA8HLjxR99biJyx'}| 'href': 'https://api.spotify.com/v1/artists/3jAZsSIIA8HLjxR99biJyx'| 'id': '3jAZsSIIA8HLjxR99biJyx'| 'name': 'Cico P'| 'type': 'artist'| 'uri': 'spotify:artist:3jAZsSIIA8HLjxR99biJyx'}]| 'available_markets': ['AD'| 'AE'| 'AG'| 'AL'| 'AM'| 'AO'| 'AR'| 'AT'| 'AU'| 'AZ'| 'BA'| 'BB'| 'BD'| 'BE'| 'BF'| 'BG'| 'BH'| 'BI'| 'BJ'| 'BN'| 'BO'| 'BR'| 'BS'| 'BT'| 'BW'| 'BY'| 'BZ'| 'CA'| 'CH'| 'CI'| 'CL'| 'CM'| 'CO'| 'CR'| 'CV'| 'CW'| 'CY'| 'CZ'| 'DE'| 'DJ'| 'DK'| 'DM'| 'DO'| 'DZ'| 'EC'| 'EE'| 'EG'| 'ES'| 'FI'| 'FJ'| 'FM'| 'FR'| 'GA'| 'GB'| 'GD'| 'GE'| 'GH'| 'GM'| 'GN'| 'GQ'| 'GR'| 'GT'| 'GW'| 'GY'| 'HK'| 'HN'| 'HR'| 'HT'| 'HU'| 'ID'| 'IE'| 'IL'| 'IN'| 'IS'| 'IT'| 'JM'| 'JO'| 'JP'| 'KE'| 'KG'| 'KH'| 'KI'| 'KM'| 'KN'| 'KR'| 'KW'| 'KZ'| 'LA'| 'LB'| 'LC'| 'LI'| 'LK'| 'LR'| 'LS'| 'LT'| 'LU'| 'LV'| 'MA'| 'MC'| 'MD'| 'ME'| 'MG'| 'MH'| 'MK'| 'ML'| 'MN'| 'MO'| 'MR'| 'MT'| 'MU'| 'MV'| 'MW'| 'MX'| 'MY'| 'MZ'| 'NA'| 'NE'| 'NG'| 'NI'| 'NL'| 'NO'| 'NP'| 'NR'| 'NZ'| 'OM'| 'PA'| 'PE'| 'PG'| 'PH'| 'PK'| 'PL'| 'PS'| 'PT'| 'PW'| 'PY'| 'QA'| 'RO'| 'RS'| 'RU'| 'RW'| 'SA'| 'SB'| 'SC'| 'SE'| 'SG'| 'SI'| 'SK'| 'SL'| 'SM'| 'SN'| 'SR'| 'ST'| 'SV'| 'SZ'| 'TD'| 'TG'| 'TH'| 'TL'| 'TN'| 'TO'| 'TR'| 'TT'| 'TV'| 'TW'| 'TZ'| 'UA'| 'UG'| 'US'| 'UY'| 'UZ'| 'VC'| 'VN'| 'VU'| 'WS'| 'XK'| 'ZA'| 'ZM'| 'ZW']| 'external_urls': {'spotify': 'https://open.spotify.com/album/6usg2lbN8Wog65h7EK9Kpb'}| 'href': 'https://api.spotify.com/v1/albums/6usg2lbN8Wog65h7EK9Kpb'| 'id': '6usg2lbN8Wog65h7EK9Kpb'| 'images': [{'height': 640| 'url': 'https://i.scdn.co/image/ab67616d0000b27300f94bcfd283dbbda4a33f35'| 'width': 640}| {'height': 300| 'url': 'https://i.scdn.co/image/ab67616d00001e0200f94bcfd283dbbda4a33f35'| 'width': 300}| {'height': 64| 'url': 'https://i.scdn.co/image/ab67616d0000485100f94bcfd283dbbda4a33f35'| 'width': 64}]| 'name': 'Sweet Union'| 'release_date': '2019-10-31'| 'release_date_precision': 'day'| 'total_tracks': 14| 'type': 'album'| 'uri': 'spotify:album:6usg2lbN8Wog65h7EK9Kpb'}
5027,Sparkle
6046,Rhythm & Blues Lost Classics
5028,Scenes From The Southside
5031,Lookin' For Love
5496,Tears On My Pillow
5091,Sweet Dreams (Are Made Of This)
5033,"Full House ""Live"""
5796,One Man Band (Bonus Track Version)
5034,Hero
7874,Ballads and Love Songs
7558,Catch the Wind
6850,Big Trash
5439,Rhino Hi-Five: Naughty By Nature
5036,The Bliss Album...?
7568,Time And Love: The Essential Masters
5037,Sittin' On Top Of The World
7073,The In Crowd
5600,Prolonging the Magic
5039,Shout At The Devil
5040,The O'Jays In Philly
5041,Small Talk
5043,Lor
5045,The Cookbook
5046,There's Really A Wolf
5049,Tha Second Coming
5051,Between Raising Hell And Amazing Grace
6403,The Essential Lou Rawls
5052,Famous One Hit Wonders - Back In Time Vol. 3
5054,Greatest Hits: The Show Dog Years
5060,80's Love Songs
5062,80s 100 Hits
5066,Please
5186,Oops!... I Did It Again
5067,Love Crazy
5068,Freestyle Classics-Volume 2
5069,Helios
